id,product_code,url,품절 여부
95,10354885,https://www.reebonz.co.kr/events/28635/products/10354885/section/w-event_group-pl-1/8,
96,10354819,https://www.reebonz.co.kr/events/28635/products/10354819/section/w-event_group-pl-1/6,
97,10345467,https://www.reebonz.co.kr/events/28635/products/10345467/section/w-event_group-pl-1/5,
98,10354859,https://www.reebonz.co.kr/events/28635/products/10354859/section/w-event_group-pl-1/7,
99,10354910,https://www.reebonz.co.kr/events/28635/products/10354910/section/w-event_group-pl-1/9,
100,10354903,https://www.reebonz.co.kr/events/28635/products/10354903/section/w-event_group-pl-1/10,
101,10198877,https://www.reebonz.co.kr/events/28635/products/10198877/section/w-event_group-pl-1/12,
102,10114062,https://www.reebonz.co.kr/events/28635/products/10114062/section/w-event_group-pl-1/6,
103,10191750,https://www.reebonz.co.kr/events/28635/products/10191750/section/w-event_group-pl-1/18,
104,10186181,https://www.reebonz.co.kr/events/28635/products/10186181/section/w-event_group-pl-1/16,
105,10345260,https://www.reebonz.co.kr/events/28635/products/10345260/section/w-event_group-pl-1/14,
106,10345287,https://www.reebonz.co.kr/events/28635/products/10345287/section/w-event_group-pl-1/13,
107,10344338,https://www.reebonz.co.kr/events/28635/products/10344338/section/w-event_group-pl-1/18,
108,10344994,https://www.reebonz.co.kr/events/28635/products/10344994/section/w-event_group-pl-1/17,
109,10171349,https://www.reebonz.co.kr/events/28635/products/10171349/section/w-event_group-pl-1/36,
110,10171391,https://www.reebonz.co.kr/events/28635/products/10171391/section/w-event_group-pl-1/25,
111,10110466,https://www.reebonz.co.kr/events/28635/products/10110466/section/w-event_group-pl-2/14,
112,10165526,https://www.reebonz.co.kr/events/28635/products/10165526/section/w-event_group-pl-1/2,
113,10146243,https://www.reebonz.co.kr/events/28635/products/10146243/section/w-event_group-pl-1/6,
114,10339551,https://www.reebonz.co.kr/events/28635/products/10339551/section/w-event_group-pl-1/16,
115,10339648,https://www.reebonz.co.kr/events/28635/products/10339648/section/w-event_group-pl-1/18,
116,10339759,https://www.reebonz.co.kr/events/28635/products/10339759/section/w-event_group-pl-1/19,
117,10163091,https://www.reebonz.co.kr/events/28635/products/10163091/section/w-event_group-pl-1/2,
118,10160067,https://www.reebonz.co.kr/events/28635/products/10160067/section/w-event_group-pl-1/14,
119,10326928,https://www.reebonz.co.kr/events/28635/products/10326928/section/w-event_group-pl-1/11,
120,10199457,https://www.reebonz.co.kr/events/28635/products/10199457/section/w-event_group-pl-1/4,
121,10199985,https://www.reebonz.co.kr/events/28635/products/10199985/section/w-event_group-pl-1/3,
122,5476787,https://www.reebonz.co.kr/products/5476787/section/w-pmi_categories-direct_buy-1/31,
123,10163143,https://www.reebonz.co.kr/events/28635/products/10163143/section/w-event_group-pl-1/3,
124,10150993,https://www.reebonz.co.kr/events/28635/products/10150993/section/w-event_group-pl-1/6,
125,10163605,https://www.reebonz.co.kr/events/28635/products/10163605/section/w-event_group-pl-1/8,
126,10160072,https://www.reebonz.co.kr/events/28635/products/10160072/section/w-event_group-pl-1/13,
127,10311451,https://www.reebonz.co.kr/events/28635/products/10311451/section/w-event_group-pl-1/14,
128,10112301,https://www.reebonz.co.kr/events/28635/products/10112301/section/w-event_group-pl-1/11,
129,10146213,https://www.reebonz.co.kr/events/28635/products/10146213/section/w-event_group-pl-1/10,
130,10311288,https://www.reebonz.co.kr/events/28635/products/10311288/section/w-event_group-pl-1/11,
131,10311193,https://www.reebonz.co.kr/events/28635/products/10311193/section/w-event_group-pl-1/9,
132,10110471,https://www.reebonz.co.kr/events/28635/products/10110471/section/w-event_group-pl-1/14,
133,10311252,https://www.reebonz.co.kr/events/28635/products/10311252/section/w-event_group-pl-1/14,
134,10111363,https://www.reebonz.co.kr/events/28635/products/10111363/section/w-event_group-pl-1/13,
135,9165895,https://www.reebonz.co.kr/events/28635/products/9165895/section/w-event_group-pl-1/4?view_type=buy,
136,9180385,https://www.reebonz.co.kr/events/28635/products/9180385/section/w-event_group-pl-1/2?view_type=buy,
137,10292961,https://www.reebonz.co.kr/events/28635/products/10292961/section/w-event_group-pl-1/44,
138,10111129,https://www.reebonz.co.kr/events/28635/products/10111129/section/w-event_group-pl-1/18,
139,10111164,https://www.reebonz.co.kr/events/28635/products/10111164/section/w-event_group-pl-1/17,
140,10113969,https://www.reebonz.co.kr/events/28635/products/10113969/section/w-event_group-pl-1/7,
141,10110467,https://www.reebonz.co.kr/events/28635/products/10110467/section/w-event_group-pl-2/18,
142,8756116,https://www.reebonz.co.kr/events/28635/products/8756116/section/w-event_group-pl-2/7?view_type=buy,
143,8569178,https://www.reebonz.co.kr/events/28635/products/8569178/section/w-event_group-pl-1/2?view_type=buy,
144,10160082,https://www.reebonz.co.kr/events/28635/products/10160082/section/w-event_group-pl-2/14,
145,10238930,https://www.reebonz.co.kr/events/28635/products/10238930/section/w-event_group-pl-1/63,
146,10256770,https://www.reebonz.co.kr/events/28635/products/10256770/section/w-event_group-pl-1/31,
147,10264083,https://www.reebonz.co.kr/events/28635/products/10264083/section/w-event_group-pl-1/2,
148,10256941,https://www.reebonz.co.kr/events/28635/products/10256941/section/w-event_group-pl-1/33,
149,10264198,https://www.reebonz.co.kr/events/28635/products/10264198/section/w-event_group-pl-1/1,
150,10239338,https://www.reebonz.co.kr/events/28635/products/10239338/section/w-event_group-pl-1/58,
151,10257791,https://www.reebonz.co.kr/events/28635/products/10257791/section/w-event_group-pl-1/34,
152,10257641,https://www.reebonz.co.kr/events/28635/products/10257641/section/w-event_group-pl-1/35,
153,10258038,https://www.reebonz.co.kr/events/28635/products/10258038/section/w-event_group-pl-1/29,
154,10241217,https://www.reebonz.co.kr/events/28635/products/10241217/section/w-event_group-pl-1/43,
155,10238477,https://www.reebonz.co.kr/events/28635/products/10238477/section/w-event_group-pl-1/41,
156,10238790,https://www.reebonz.co.kr/events/28635/products/10238790/section/w-event_group-pl-1/56,
157,10238968,https://www.reebonz.co.kr/events/28635/products/10238968/section/w-event_group-pl-1/64,
158,10239039,https://www.reebonz.co.kr/events/28635/products/10239039/section/w-event_group-pl-1/54,
159,10239356,https://www.reebonz.co.kr/events/28635/products/10239356/section/w-event_group-pl-1/60,
160,10239405,https://www.reebonz.co.kr/events/28635/products/10239405/section/w-event_group-pl-1/59,
161,10239624,https://www.reebonz.co.kr/events/28635/products/10239624/section/w-event_group-pl-1/55,
162,10236937,https://www.reebonz.co.kr/events/28635/products/10236937/section/w-event_group-pl-1/45,
163,10239745,https://www.reebonz.co.kr/events/28635/products/10239745/section/w-event_group-pl-1/54,
164,10161039,https://www.reebonz.co.kr/events/28635/products/10161039/section/w-event_group-pl-2/3,
165,10111173,https://www.reebonz.co.kr/events/28635/products/10111173/section/w-event_group-pl-2/23,
166,10108413,https://www.reebonz.co.kr/events/28635/products/10108413/section/w-event_group-pl-3/13,
167,10110808,https://www.reebonz.co.kr/events/28635/products/10110808/section/w-event_group-pl-2/21,
168,10111050,https://www.reebonz.co.kr/events/28635/products/10111050/section/w-event_group-pl-2/25,
169,10174946,https://www.reebonz.co.kr/products/10174946/section/w-pmi_search_result-direct_buy-1/1,
170,10204954,https://www.reebonz.co.kr/events/28635/products/10204954/section/w-event_group-pl-1/76,
171,10108178,https://www.reebonz.co.kr/events/28635/products/10108178/section/w-event_group-pl-3/18,
172,10107189,https://www.reebonz.co.kr/events/28635/products/10107189/section/w-event_group-pl-3/21,
173,10106752,https://www.reebonz.co.kr/events/28635/products/10106752/section/w-event_group-pl-3/23,
174,10110102,https://www.reebonz.co.kr/events/28635/products/10110102/section/w-event_group-pl-2/33,
175,10193746,https://www.reebonz.co.kr/products/10193746/section/w-pmi_search_result-direct_buy-1/1,
176,10084243,https://www.reebonz.co.kr/events/28635/products/10084243/section/w-event_group-pl-1/18,
177,10091284,https://www.reebonz.co.kr/events/28635/products/10091284/section/w-event_group-pl-5/21,
178,10081311,https://www.reebonz.co.kr/events/28635/products/10081311/section/w-event_group-pl-1/10,
179,10110197,https://www.reebonz.co.kr/events/28635/products/10110197/section/w-event_group-pl-2/32,
180,9883886,https://www.reebonz.co.kr/events/28635/products/9883886/section/w-event_group-pl-1/22,
181,10108200,https://www.reebonz.co.kr/events/28635/products/10108200/section/w-event_group-pl-3/17,
182,10199891,https://www.reebonz.co.kr/events/28635/products/10199891/section/w-event_group-pl-1/7,
183,10192960,https://www.reebonz.co.kr/events/28635/products/10192960/section/w-event_group-pl-1/24,
184,8563111,https://www.reebonz.co.kr/events/28635/products/8563111/section/w-event_group-pl-4/2?view_type=buy,
185,10081557,https://www.reebonz.co.kr/events/28635/products/10081557/section/w-event_group-pl-1/2,
